thread,student,slot,section,position,item,stimulus,score,true_theta,test_theta,test_se,section_theta,section_se,bayesian_mean,bayesian_sd
3,378,42,A,42,I064,,0,-2.5,-2.240139,0.659159,-2.240139,0.659159,,
3,378,43,A,43,I105,,0,-2.5,-2.291451,0.662349,-2.291451,0.662349,,
3,378,44,A,44,I026,,1,-2.5,-2.157029,0.62693,-2.157029,0.62693,,
3,378,45,A,45,I061,,0,-2.5,-2.166015,0.626532,-2.166015,0.626532,,
3,379,0,,,,,,1.0,0.0,0.0,0.0,0.0,,
3,379,1,A,1,I150,,1,1.0,0.63669,0.813865,0.63669,0.813865,,
3,379,2,A,2,I003,,1,1.0,0.946058,0.757708,0.946058,0.757708,,
3,379,3,A,3,I235,,-1,1.0,0.946058,0.757708,0.946058,0.757708,,
3,379,4,A,4,I356,,-1,1.0,0.946058,0.757708,0.946058,0.757708,,
3,379,5,A,5,I395,,-1,1.0,0.946058,0.757708,0.946058,0.757708,,
3,379,6,A,6,I010,,1,1.0,1.241405,0.719587,1.241405,0.719587,,
3,379,7,A,7,I034,,0,1.0,1.848583,1.020602,1.848583,1.020602,,
3,379,8,A,8,I160,,0,1.0,1.639533,0.885709,1.639533,0.885709,,
3,379,9,A,9,I185,,0,1.0,1.097167,0.74131,1.097167,0.74131,,
3,379,10,A,10,I129,,1,1.0,1.200905,0.712181,1.200905,0.712181,,
3,379,11,A,11,I138,,1,1.0,1.366038,0.700533,1.366038,0.700533,,
3,379,12,A,12,I050,,0,1.0,1.182132,0.649772,1.182132,0.649772,,
3,379,13,A,13,I158,,0,1.0,1.007631,0.616584,1.007631,0.616584,,
3,379,14,A,14,I189,,1,1.0,1.08622,0.6087,1.08622,0.6087,,
3,379,15,A,15,I025,,1,1.0,1.159256,0.601919,1.159256,0.601919,,
3,379,16,A,16,I172,,1,1.0,1.260496,0.602002,1.260496,0.602002,,
3,379,17,A,17,I269,,-1,1.0,1.260496,0.602002,1.260496,0.602002,,
3,379,18,A,18,I312,,-1,1.0,1.260496,0.602002,1.260496,0.602002,,
3,379,19,A,19,I095,,0,1.0,0.801316,0.487362,0.801316,0.487362,,
3,379,20,A,20,I355,,-1,1.0,0.801316,0.487362,0.801316,0.487362,,
3,379,21,A,21,I237,,-1,1.0,0.801316,0.487362,0.801316,0.487362,,
3,379,22,A,22,I175,,1,1.0,1.135339,0.459417,1.135339,0.459417,,
3,379,23,A,23,I113,,0,1.0,0.981447,0.438138,0.981447,0.438138,,
3,379,24,A,24,I291,,-1,1.0,0.981447,0.438138,0.981447,0.438138,,
3,379,25,A,25,I064,,1,1.0,1.087443,0.423153,1.087443,0.423153,,
3,379,26,A,26,I090,,0,1.0,0.976044,0.408375,0.976044,0.408375,,
3,379,27,A,27,I198,,1,1.0,1.084758,0.397586,1.084758,0.397586,,
3,379,28,A,28,I144,,0,1.0,1.037948,0.386927,1.037948,0.386927,,
3,379,29,A,29,I072,,3,1.0,1.191539,0.368936,1.191539,0.368936,,
3,379,30,A,30,I099,,1,1.0,1.262267,0.361737,1.262267,0.361737,,
3,379,31,A,31,I037,,1,1.0,1.302371,0.356253,1.302371,0.356253,,
3,379,32,A,32,I029,,0,1.0,1.250948,0.349941,1.250948,0.349941,,
3,379,33,A,33,I119,,0,1.0,1.210988,0.344555,1.210988,0.344555,,
3,379,34,A,34,I317,,-1,1.0,1.210988,0.344555,1.210988,0.344555,,
3,379,35,A,35,I127,,1,1.0,1.259605,0.339814,1.259605,0.339814,,
3,379,36,A,36,I046,,1,1.0,1.300915,0.335659,1.300915,0.335659,,
3,379,37,A,37,I078,,1,1.0,1.350862,0.332228,1.350862,0.332228,,
3,379,38,A,38,I028,,1,1.0,1.381392,0.329155,1.381392,0.329155,,
3,379,39,A,39,I120,,2,1.0,1.406855,0.317244,1.406855,0.317244,,
3,379,40,A,40,I085,,1,1.0,1.436337,0.314692,1.436337,0.314692,,
3,379,41,A,41,I073,,0,1.0,1.400773,0.311068,1.400773,0.311068,,
3,379,42,A,42,I061,,0,1.0,1.368511,0.307883,1.368511,0.307883,,
3,379,43,A,43,I105,,1,1.0,1.32398,0.301645,1.32398,0.301645,,
3,379,44,A,44,I192,,1,1.0,1.341298,0.299151,1.341298,0.299151,,
3,379,45,A,45,I007,,0,1.0,1.322924,0.297386,1.322924,0.297386,,
3,380,0,,,,,,2.0,0.0,0.0,0.0,0.0,,
3,380,1,A,1,I150,,1,2.0,0.63669,0.813865,0.63669,0.813865,,
3,380,2,A,2,I003,,1,2.0,0.946058,0.757708,0.946058,0.757708,,
3,380,3,A,3,I253,,-1,2.0,0.946058,0.757708,0.946058,0.757708,,
3,380,4,A,4,I258,,-1,2.0,0.946058,0.757708,0.946058,0.757708,,
3,380,5,A,5,I213,,-1,2.0,0.946058,0.757708,0.946058,0.757708,,
3,380,6,A,6,I010,,1,2.0,1.241405,0.719587,1.241405,0.719587,,
3,380,7,A,7,I034,,1,2.0,1.572025,0.694411,1.572025,0.694411,,
3,380,8,A,8,I185,,1,2.0,1.700031,0.67044,1.700031,0.67044,,
3,380,9,A,9,I160,,0,2.0,2.847124,1.076175,2.847124,1.076175,,
3,380,10,A,10,I063,,1,2.0,3.229878,1.067426,3.229878,1.067426,,
3,380,11,A,11,I170,,0,2.0,2.879602,0.924752,2.879602,0.924752,,
3,380,12,A,12,I050,,0,2.0,2.410462,0.801287,2.410462,0.801287,,
3,380,13,A,13,I138,,0,2.0,1.984801,0.718076,1.984801,0.718076,,
3,380,14,A,14,I158,,1,2.0,2.081533,0.710331,2.081533,0.710331,,
3,380,15,A,15,I131,,0,2.0,1.877532,0.672024,1.877532,0.672024,,
3,380,16,A,16,I025,,1,2.0,1.930718,0.665091,1.930718,0.665091,,
3,380,17,A,17,I175,,0,2.0,1.563447,0.540985,1.563447,0.540985,,
3,380,18,A,18,I313,,-1,2.0,1.563447,0.540985,1.563447,0.540985,,
3,380,19,A,19,I095,,4,2.0,1.859054,0.49647,1.859054,0.49647,,
3,380,20,A,20,I316,,-1,2.0,1.859054,0.49647,1.859054,0.49647,,
3,380,21,A,21,I276,,-1,2.0,1.859054,0.49647,1.859054,0.49647,,
3,380,22,A,22,I397,,-1,2.0,1.859054,0.49647,1.859054,0.49647,,
3,380,23,A,23,I144,,1,2.0,2.036782,0.483833,2.036782,0.483833,,
3,380,24,A,24,I333,,-1,2.0,2.036782,0.483833,2.036782,0.483833,,
3,380,25,A,25,I119,,0,2.0,1.918099,0.457628,1.918099,0.457628,,
3,380,26,A,26,I198,,0,2.0,1.761172,0.433082,1.761172,0.433082,,
3,380,27,A,27,I113,,1,2.0,1.816315,0.424129,1.816315,0.424129,,
3,380,28,A,28,I090,,1,2.0,1.872628,0.417168,1.872628,0.417168,,
3,380,29,A,29,I072,,2,2.0,1.839463,0.388811,1.839463,0.388811,,
3,380,30,A,30,I029,,0,2.0,1.758499,0.376834,1.758499,0.376834,,
3,380,31,A,31,I099,,1,2.0,1.809716,0.372249,1.809716,0.372249,,
3,380,32,A,32,I081,,1,2.0,1.894343,0.370201,1.894343,0.370201,,
3,380,33,A,33,I107,,0,2.0,1.822653,0.360961,1.822653,0.360961,,
3,380,34,A,34,I334,,-1,2.0,1.822653,0.360961,1.822653,0.360961,,
3,380,35,A,35,I078,,1,2.0,1.866219,0.358468,1.866219,0.358468,,
3,380,36,A,36,I073,,1,2.0,1.922893,0.356973,1.922893,0.356973,,
3,380,37,A,37,I061,,0,2.0,1.868592,0.349726,1.868592,0.349726,,
3,380,38,A,38,I046,,1,2.0,1.897135,0.347324,1.897135,0.347324,,
3,380,39,A,39,I120,,2,2.0,1.882218,0.331971,1.882218,0.331971,,
3,380,40,A,40,I028,,1,2.0,1.90269,0.330242,1.90269,0.330242,,
3,380,41,A,41,I007,,1,2.0,1.957051,0.330535,1.957051,0.330535,,
3,380,42,A,42,I195,,0,2.0,1.916731,0.325964,1.916731,0.325964,,
3,380,43,A,43,I105,,4,2.0,1.982897,0.323073,1.982897,0.323073,,
3,380,44,A,44,I038,,1,2.0,2.004894,0.322872,2.004894,0.322872,,
3,380,45,A,45,I188,,0,2.0,1.971439,0.319772,1.971439,0.319772,,
3,381,0,,,,,,-2.5,0.0,0.0,0.0,0.0,,
3,381,1,A,1,I150,,0,-2.5,-0.508287,0.829179,-0.508287,0.829179,,
3,381,2,A,2,I129,,0,-2.5,-0.805486,0.768596,-0.805486,0.768596,,
3,381,3,A,3,I245,,-1,-2.5,-0.805486,0.768596,-0.805486,0.768596,,
3,381,4,A,4,I366,,-1,-2.5,-0.805486,0.768596,-0.805486,0.768596,,
3,381,5,A,5,I390,,-1,-2.5,-0.805486,0.768596,-0.805486,0.768596,,
3,381,6,A,6,I040,,0,-2.5,-1.019927,0.747,-1.019927,0.747,,
3,381,7,A,7,I056,,0,-2.5,-1.146049,0.726775,-1.146049,0.726775,,
3,381,8,A,8,I003,,0,-2.5,-1.227054,0.708717,-1.227054,0.708717,,
3,381,9,A,9,I189,,0,-2.5,-1.349081,0.700004,-1.349081,0.700004,,
3,381,10,A,10,I025,,0,-2.5,-1.460749,0.691802,-1.460749,0.691802,,
3,381,11,A,11,I185,,0,-2.5,-1.513809,0.68091,-1.513809,0.68091,,
3,381,12,A,12,I011,,0,-2.5,-1.569783,0.673709,-1.569783,0.673709,,
3,381,13,A,13,I162,,0,-2.5,-1.630497,0.669325,-1.630497,0.669325,,
3,381,14,A,14,I016,,0,-2.5,-1.706759,0.668014,-1.706759,0.668014,,
3,381,15,A,15,I136,,0,-2.5,-1.76193,0.665084,-1.76193,0.665084,,
3,381,16,A,16,I027,,0,-2.5,-1.795726,0.66203,-1.795726,0.66203,,
3,381,17,A,17,I089,,0,-2.5,-1.879784,0.64672,-1.879784,0.64672,,
3,381,18,A,18,I248,,-1,-2.5,-1.879784,0.64672,-1.879784,0.64672,,
3,381,19,A,19,I072,,0,-2.5,-1.951188,0.641509,-1.951188,0.641509,,
3,381,20,A,20,I292,,-1,-2.5,-1.951188,0.641509,-1.951188,0.641509,,
3,381,21,A,21,I354,,-1,-2.5,-1.951188,0.641509,-1.951188,0.641509,,
3,381,22,A,22,I376,,-1,-2.5,-1.951188,0.641509,-1.951188,0.641509,,
3,381,23,A,23,I139,,0,-2.5,-2.00335,0.633396,-2.00335,0.633396,,
3,381,24,A,24,I333,,-1,-2.5,-2.00335,0.633396,-2.00335,0.633396,,
3,381,25,A,25,I192,,0,-2.5,-2.04777,0.625504,-2.04777,0.625504,,
3,381,26,A,26,I159,,0,-2.5,-2.106015,0.620921,-2.106015,0.620921,,
3,381,27,A,27,I168,,0,-2.5,-2.181361,0.619841,-2.181361,0.619841,,
3,381,28,A,28,I044,,1,-2.5,-3.076973,1.11475,-3.076973,1.11475,,
3,381,29,A,29,I126,,0,-2.5,-3.209816,1.142173,-3.209816,1.142173,,
3,381,30,A,30,I104,,1,-2.5,-2.738845,0.923422,-2.738845,0.923422,,
3,381,31,A,31,I086,,1,-2.5,-2.337336,0.778106,-2.337336,0.778106,,
3,381,32,A,32,I032,,0,-2.5,-2.386342,0.777639,-2.386342,0.777639,,
3,381,33,A,33,I028,,0,-2.5,-2.420418,0.775053,-2.420418,0.775053,,
3,381,34,A,34,I317,,-1,-2.5,-2.420418,0.775053,-2.420418,0.775053,,
3,381,35,A,35,I197,,0,-2.5,-2.488519,0.783934,-2.488519,0.783934,,
3,381,36,A,36,I079,,0,-2.5,-2.529226,0.786477,-2.529226,0.786477,,
3,381,37,A,37,I110,,0,-2.5,-2.585835,0.793816,-2.585835,0.793816,,
3,381,38,A,38,I080,,0,-2.5,-2.625967,0.797198,-2.625967,0.797198,,
3,381,39,A,39,I105,,0,-2.5,-2.686879,0.801827,-2.686879,0.801827,,
3,381,40,A,40,I101,,0,-2.5,-2.715413,0.802233,-2.715413,0.802233,,
3,381,41,A,41,I065,,0,-2.5,-2.740858,0.802547,-2.740858,0.802547,,
3,381,42,A,42,I127,,0,-2.5,-2.757,0.800807,-2.757,0.800807,,
3,381,43,A,43,I095,,0,-2.5,-2.7882,0.798685,-2.7882,0.798685,,
3,381,44,A,44,I174,,0,-2.5,-2.795689,0.795813,-2.795689,0.795813,,
3,381,45,A,45,I070,,1,-2.5,-2.734674,0.776927,-2.734674,0.776927,,
3,382,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
3,382,1,A,1,I150,,1,1.5,0.63669,0.813865,0.63669,0.813865,,
3,382,2,A,2,I003,,0,1.5,0.552586,0.975665,0.552586,0.975665,,
3,382,3,A,3,I385,,-1,1.5,0.552586,0.975665,0.552586,0.975665,,
3,382,4,A,4,I263,,-1,1.5,0.552586,0.975665,0.552586,0.975665,,
3,382,5,A,5,I384,,-1,1.5,0.552586,0.975665,0.552586,0.975665,,
3,382,6,A,6,I129,,1,1.5,0.832488,0.913679,0.832488,0.913679,,
3,382,7,A,7,I010,,0,1.5,0.511149,0.759805,0.511149,0.759805,,
3,382,8,A,8,I185,,1,1.5,0.811196,0.728542,0.811196,0.728542,,
3,382,9,A,9,I034,,1,1.5,1.250249,0.747418,1.250249,0.747418,,
3,382,10,A,10,I138,,1,1.5,1.427613,0.741096,1.427613,0.741096,,
3,382,11,A,11,I050,,1,1.5,1.651263,0.747256,1.651263,0.747256,,
3,382,12,A,12,I160,,0,1.5,1.545161,0.694289,1.545161,0.694289,,
3,382,13,A,13,I158,,0,1.5,1.329454,0.648466,1.329454,0.648466,,
3,382,14,A,14,I189,,1,1.5,1.400759,0.641822,1.400759,0.641822,,
3,382,15,A,15,I025,,1,1.5,1.467512,0.635963,1.467512,0.635963,,
3,382,16,A,16,I170,,1,1.5,1.670439,0.648669,1.670439,0.648669,,
3,382,17,A,17,I396,,-1,1.5,1.670439,0.648669,1.670439,0.648669,,
3,382,18,A,18,I309,,-1,1.5,1.670439,0.648669,1.670439,0.648669,,
3,382,19,A,19,I095,,2,1.5,1.503755,0.527577,1.503755,0.527577,,
3,382,20,A,20,I175,,0,1.5,1.323334,0.464073,1.323334,0.464073,,
3,382,21,A,21,I353,,-1,1.5,1.323334,0.464073,1.323334,0.464073,,
3,382,22,A,22,I275,,-1,1.5,1.323334,0.464073,1.323334,0.464073,,
3,382,23,A,23,I144,,0,1.5,1.243415,0.443134,1.243415,0.443134,,
3,382,24,A,24,I274,,-1,1.5,1.243415,0.443134,1.243415,0.443134,,
3,382,25,A,25,I113,,1,1.5,1.335345,0.427288,1.335345,0.427288,,
3,382,26,A,26,I090,,1,1.5,1.41981,0.415914,1.41981,0.415914,,
3,382,27,A,27,I064,,1,1.5,1.48994,0.406598,1.48994,0.406598,,
3,382,28,A,28,I198,,1,1.5,1.570338,0.399379,1.570338,0.399379,,
3,382,29,A,29,I072,,2,1.5,1.573419,0.376796,1.573419,0.376796,,
3,382,30,A,30,I099,,1,1.5,1.631747,0.371756,1.631747,0.371756,,
3,382,31,A,31,I119,,0,1.5,1.573869,0.362433,1.573869,0.362433,,
3,382,32,A,32,I029,,1,1.5,1.644292,0.35886,1.644292,0.35886,,
3,382,33,A,33,I107,,1,1.5,1.701597,0.356349,1.701597,0.356349,,
3,382,34,A,34,I339,,-1,1.5,1.701597,0.356349,1.701597,0.356349,,
3,382,35,A,35,I078,,1,1.5,1.74719,0.353897,1.74719,0.353897,,
3,382,36,A,36,I073,,0,1.5,1.695151,0.347066,1.695151,0.347066,,
3,382,37,A,37,I046,,1,1.5,1.727167,0.344395,1.727167,0.344395,,
3,382,38,A,38,I037,,1,1.5,1.751656,0.341696,1.751656,0.341696,,
3,382,39,A,39,I120,,4,1.5,1.887939,0.334713,1.887939,0.334713,,
3,382,40,A,40,I061,,1,1.5,1.937986,0.334141,1.937986,0.334141,,
3,382,41,A,41,I085,,0,1.5,1.856536,0.326477,1.856536,0.326477,,
3,382,42,A,42,I028,,1,1.5,1.876765,0.324964,1.876765,0.324964,,
3,382,43,A,43,I105,,4,1.5,1.944179,0.322649,1.944179,0.322649,,
3,382,44,A,44,I007,,1,1.5,1.99557,0.323531,1.99557,0.323531,,
3,382,45,A,45,I195,,0,1.5,1.956413,0.318733,1.956413,0.318733,,
3,383,0,,,,,,-3.0,0.0,0.0,0.0,0.0,,
3,383,1,A,1,I150,,0,-3.0,-0.508287,0.829179,-0.508287,0.829179,,
3,383,2,A,2,I129,,0,-3.0,-0.805486,0.768596,-0.805486,0.768596,,
3,383,3,A,3,I225,,-1,-3.0,-0.805486,0.768596,-0.805486,0.768596,,
3,383,4,A,4,I362,,-1,-3.0,-0.805486,0.768596,-0.805486,0.768596,,
3,383,5,A,5,I392,,-1,-3.0,-0.805486,0.768596,-0.805486,0.768596,,
3,383,6,A,6,I040,,0,-3.0,-1.019927,0.747,-1.019927,0.747,,
3,383,7,A,7,I056,,0,-3.0,-1.146049,0.726775,-1.146049,0.726775,,
3,383,8,A,8,I003,,0,-3.0,-1.227054,0.708717,-1.227054,0.708717,,
3,383,9,A,9,I156,,0,-3.0,-1.395015,0.698421,-1.395015,0.698421,,
3,383,10,A,10,I189,,0,-3.0,-1.503542,0.689853,-1.503542,0.689853,,
3,383,11,A,11,I025,,0,-3.0,-1.603376,0.68185,-1.603376,0.68185,,
3,383,12,A,12,I185,,0,-3.0,-1.648238,0.672404,-1.648238,0.672404,,
3,383,13,A,13,I011,,0,-3.0,-1.697549,0.665802,-1.697549,0.665802,,
3,383,14,A,14,I162,,0,-3.0,-1.752546,0.661563,-1.752546,0.661563,,
3,383,15,A,15,I016,,0,-3.0,-1.823329,0.660013,-1.823329,0.660013,,
3,383,16,A,16,I027,,0,-3.0,-1.85531,0.657049,-1.85531,0.657049,,
3,383,17,A,17,I089,,0,-3.0,-1.933636,0.642436,-1.933636,0.642436,,
3,383,18,A,18,I139,,0,-3.0,-1.98687,0.63401,-1.98687,0.63401,,
3,383,19,A,19,I072,,0,-3.0,-2.050933,0.629589,-2.050933,0.629589,,
3,383,20,A,20,I244,,-1,-3.0,-2.050933,0.629589,-2.050933,0.629589,,
3,383,21,A,21,I365,,-1,-3.0,-2.050933,0.629589,-2.050933,0.629589,,
3,383,22,A,22,I243,,-1,-3.0,-2.050933,0.629589,-2.050933,0.629589,,
3,383,23,A,23,I346,,-1,-3.0,-2.050933,0.629589,-2.050933,0.629589,,
3,383,24,A,24,I279,,-1,-3.0,-2.050933,0.629589,-2.050933,0.629589,,
3,383,25,A,25,I192,,0,-3.0,-2.092738,0.622061,-2.092738,0.622061,,
3,383,26,A,26,I168,,0,-3.0,-2.168853,0.620886,-2.168853,0.620886,,
3,383,27,A,27,I044,,0,-3.0,-2.206614,0.61621,-2.206614,0.61621,,
3,383,28,A,28,I032,,0,-3.0,-2.241596,0.613262,-2.241596,0.613262,,
3,383,29,A,29,I126,,0,-3.0,-2.300238,0.61292,-2.300238,0.61292,,
3,383,30,A,30,I104,,0,-3.0,-2.358509,0.613388,-2.358509,0.613388,,
3,383,31,A,31,I086,,0,-3.0,-2.398987,0.612051,-2.398987,0.612051,,
3,383,32,A,32,I028,,0,-3.0,-2.421495,0.608982,-2.421495,0.608982,,
3,383,33,A,33,I197,,0,-3.0,-2.462891,0.609317,-2.462891,0.609317,,
3,383,34,A,34,I296,,-1,-3.0,-2.462891,0.609317,-2.462891,0.609317,,
3,383,35,A,35,I147,,1,-3.0,-4.704441,1.742073,-4.704441,1.742073,,
3,383,36,A,36,I110,,1,-3.0,-3.772465,1.221542,-3.772465,1.221542,,
3,383,37,A,37,I096,,0,-3.0,-3.836438,1.231787,-3.836438,1.231787,,
3,383,38,A,38,I079,,0,-3.0,-3.881312,1.234415,-3.881312,1.234415,,
3,383,39,A,39,I105,,0,-3.0,-3.958043,1.244208,-3.958043,1.244208,,
3,383,40,A,40,I114,,0,-3.0,-4.062105,1.275269,-4.062105,1.275269,,
3,383,41,A,41,I066,,0,-3.0,-4.139828,1.295299,-4.139828,1.295299,,
3,383,42,A,42,I124,,0,-3.0,-4.238956,1.324626,-4.238956,1.324626,,
3,383,43,A,43,I095,,0,-3.0,-4.262118,1.321312,-4.262118,1.321312,,
3,383,44,A,44,I070,,0,-3.0,-4.337227,1.348929,-4.337227,1.348929,,
3,383,45,A,45,I174,,0,-3.0,-4.338767,1.347837,-4.338767,1.347837,,
3,384,0,,,,,,-1.5,0.0,0.0,0.0,0.0,,
3,384,1,A,1,I150,,0,-1.5,-0.508287,0.829179,-0.508287,0.829179,,
3,384,2,A,2,I129,,0,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
3,384,3,A,3,I218,,-1,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
3,384,4,A,4,I385,,-1,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
3,384,5,A,5,I263,,-1,-1.5,-0.805486,0.768596,-0.805486,0.768596,,
3,384,6,A,6,I003,,0,-1.5,-0.928164,0.740446,-0.928164,0.740446,,
3,384,7,A,7,I040,,0,-1.5,-1.11634,0.724687,-1.11634,0.724687,,
3,384,8,A,8,I056,,0,-1.5,-1.227054,0.708717,-1.227054,0.708717,,
3,384,9,A,9,I156,,0,-1.5,-1.395015,0.698421,-1.395015,0.698421,,
3,384,10,A,10,I189,,0,-1.5,-1.503542,0.689853,-1.503542,0.689853,,
3,384,11,A,11,I025,,0,-1.5,-1.603376,0.68185,-1.603376,0.68185,,
3,384,12,A,12,I185,,0,-1.5,-1.648238,0.672404,-1.648238,0.672404,,
3,384,13,A,13,I011,,0,-1.5,-1.697549,0.665802,-1.697549,0.665802,,
3,384,14,A,14,I162,,0,-1.5,-1.752546,0.661563,-1.752546,0.661563,,
3,384,15,A,15,I016,,1,-1.5,-3.05213,1.419,-3.05213,1.419,,
3,384,16,A,16,I176,,0,-1.5,-3.131449,1.413776,-3.131449,1.413776,,
3,384,17,A,17,I168,,0,-1.5,-3.352813,1.444563,-3.352813,1.444563,,
3,384,18,A,18,I242,,-1,-1.5,-3.352813,1.444563,-3.352813,1.444563,,
3,384,19,A,19,I072,,0,-1.5,-3.479624,1.451049,-3.479624,1.451049,,
3,384,20,A,20,I266,,-1,-1.5,-3.479624,1.451049,-3.479624,1.451049,,
3,384,21,A,21,I297,,-1,-1.5,-3.479624,1.451049,-3.479624,1.451049,,
3,384,22,A,22,I248,,-1,-1.5,-3.479624,1.451049,-3.479624,1.451049,,
3,384,23,A,23,I104,,1,-1.5,-2.77744,1.076148,-2.77744,1.076148,,
3,384,24,A,24,I339,,-1,-1.5,-2.77744,1.076148,-2.77744,1.076148,,
3,384,25,A,25,I089,,0,-1.5,-2.843347,1.059304,-2.843347,1.059304,,
3,384,26,A,26,I194,,0,-1.5,-2.929401,1.059782,-2.929401,1.059782,,
3,384,27,A,27,I139,,0,-1.5,-2.976976,1.051628,-2.976976,1.051628,,
3,384,28,A,28,I086,,0,-1.5,-3.060197,1.059069,-3.060197,1.059069,,
3,384,29,A,29,I126,,1,-1.5,-2.840763,0.951633,-2.840763,0.951633,,
3,384,30,A,30,I044,,0,-1.5,-2.885766,0.94721,-2.885766,0.94721,,
3,384,31,A,31,I032,,0,-1.5,-2.93314,0.946081,-2.93314,0.946081,,
3,384,32,A,32,I197,,1,-1.5,-2.605827,0.826094,-2.605827,0.826094,,
3,384,33,A,33,I028,,0,-1.5,-2.63712,0.823144,-2.63712,0.823144,,
3,384,34,A,34,I341,,-1,-1.5,-2.63712,0.823144,-2.63712,0.823144,,
3,384,35,A,35,I147,,1,-1.5,-2.400826,0.746863,-2.400826,0.746863,,
3,384,36,A,36,I079,,0,-1.5,-2.439674,0.748704,-2.439674,0.748704,,
3,384,37,A,37,I110,,1,-1.5,-2.23659,0.691188,-2.23659,0.691188,,
3,384,38,A,38,I101,,0,-1.5,-2.265314,0.691299,-2.265314,0.691299,,
3,384,39,A,39,I095,,0,-1.5,-2.301378,0.688525,-2.301378,0.688525,,
3,384,40,A,40,I127,,0,-1.5,-2.31964,0.68675,-2.31964,0.68675,,
3,384,41,A,41,I080,,1,-1.5,-2.103846,0.63248,-2.103846,0.63248,,
3,384,42,A,42,I064,,0,-1.5,-2.11511,0.630529,-2.11511,0.630529,,
3,384,43,A,43,I105,,1,-1.5,-1.995792,0.597234,-1.995792,0.597234,,
3,384,44,A,44,I026,,0,-1.5,-2.030759,0.600955,-2.030759,0.600955,,
3,384,45,A,45,I061,,0,-1.5,-2.039962,0.600436,-2.039962,0.600436,,
3,385,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
3,385,1,A,1,I150,,1,1.5,0.63669,0.813865,0.63669,0.813865,,
3,385,2,A,2,I003,,1,1.5,0.946058,0.757708,0.946058,0.757708,,
3,385,3,A,3,I220,,-1,1.5,0.946058,0.757708,0.946058,0.757708,,
3,385,4,A,4,I360,,-1,1.5,0.946058,0.757708,0.946058,0.757708,,
3,385,5,A,5,I343,,-1,1.5,0.946058,0.757708,0.946058,0.757708,,
3,385,6,A,6,I010,,1,1.5,1.241405,0.719587,1.241405,0.719587,,
3,385,7,A,7,I034,,0,1.5,1.848583,1.020602,1.848583,1.020602,,
3,385,8,A,8,I160,,0,1.5,1.639533,0.885709,1.639533,0.885709,,
3,385,9,A,9,I185,,1,1.5,1.816281,0.844136,1.816281,0.844136,,
3,385,10,A,10,I050,,1,1.5,2.050384,0.833139,2.050384,0.833139,,
3,385,11,A,11,I138,,1,1.5,2.179924,0.816903,2.179924,0.816903,,
3,385,12,A,12,I170,,1,1.5,2.462145,0.836204,2.462145,0.836204,,
3,385,13,A,13,I063,,0,1.5,2.190578,0.742874,2.190578,0.742874,,
3,385,14,A,14,I158,,1,1.5,2.283044,0.735418,2.283044,0.735418,,
3,385,15,A,15,I041,,0,1.5,2.12573,0.698734,2.12573,0.698734,,
3,385,16,A,16,I131,,0,1.5,1.925737,0.662725,1.925737,0.662725,,
3,385,17,A,17,I175,,1,1.5,2.161501,0.593794,2.161501,0.593794,,
3,385,18,A,18,I215,,-1,1.5,2.161501,0.593794,2.161501,0.593794,,
3,385,19,A,19,I072,,1,1.5,1.854356,0.500421,1.854356,0.500421,,
3,385,20,A,20,I241,,-1,1.5,1.854356,0.500421,1.854356,0.500421,,
3,385,21,A,21,I340,,-1,1.5,1.854356,0.500421,1.854356,0.500421,,
3,385,22,A,22,I244,,-1,1.5,1.854356,0.500421,1.854356,0.500421,,
3,385,23,A,23,I144,,1,1.5,2.03313,0.48181,2.03313,0.48181,,
3,385,24,A,24,I334,,-1,1.5,2.03313,0.48181,2.03313,0.48181,,
3,385,25,A,25,I119,,1,1.5,2.14943,0.475603,2.14943,0.475603,,
3,385,26,A,26,I081,,0,1.5,2.04132,0.453575,2.04132,0.453575,,
3,385,27,A,27,I198,,0,1.5,1.878972,0.431981,1.878972,0.431981,,
3,385,28,A,28,I113,,0,1.5,1.69137,0.413721,1.69137,0.413721,,
3,385,29,A,29,I095,,3,1.5,1.730684,0.384538,1.730684,0.384538,,
3,385,30,A,30,I090,,1,1.5,1.780893,0.378011,1.780893,0.378011,,
3,385,31,A,31,I099,,0,1.5,1.679136,0.366618,1.679136,0.366618,,
3,385,32,A,32,I029,,0,1.5,1.61204,0.358093,1.61204,0.358093,,
3,385,33,A,33,I107,,0,1.5,1.552153,0.351768,1.552153,0.351768,,
3,385,34,A,34,I332,,-1,1.5,1.552153,0.351768,1.552153,0.351768,,
3,385,35,A,35,I078,,1,1.5,1.600294,0.348172,1.600294,0.348172,,
3,385,36,A,36,I046,,1,1.5,1.634738,0.344731,1.634738,0.344731,,
3,385,37,A,37,I073,,1,1.5,1.692546,0.342403,1.692546,0.342403,,
3,385,38,A,38,I061,,1,1.5,1.749096,0.340506,1.749096,0.340506,,
3,385,39,A,39,I120,,3,1.5,1.814722,0.328846,1.814722,0.328846,,
3,385,40,A,40,I028,,1,1.5,1.835912,0.326953,1.835912,0.326953,,
3,385,41,A,41,I195,,0,1.5,1.798167,0.323018,1.798167,0.323018,,
