thread,student,slot,section,position,item,stimulus,score,true_theta,test_theta,test_se,section_theta,section_se,bayesian_mean,bayesian_sd
3,291,3,A,3,I258,,-1,-3.0,-0.616982,0.843779,-0.616982,0.843779,,
3,291,4,A,4,I387,,-1,-3.0,-0.616982,0.843779,-0.616982,0.843779,,
3,291,5,A,5,I265,,-1,-3.0,-0.616982,0.843779,-0.616982,0.843779,,
3,291,6,A,6,I150,,0,-3.0,-0.856245,0.760732,-0.856245,0.760732,,
3,291,7,A,7,I003,,0,-3.0,-0.970922,0.735942,-0.970922,0.735942,,
3,291,8,A,8,I025,,0,-3.0,-1.120016,0.726371,-1.120016,0.726371,,
3,291,9,A,9,I011,,0,-3.0,-1.205175,0.714988,-1.205175,0.714988,,
3,291,10,A,10,I162,,0,-3.0,-1.289511,0.708529,-1.289511,0.708529,,
3,291,11,A,11,I136,,1,-3.0,-2.03012,1.327911,-2.03012,1.327911,,
3,291,12,A,12,I176,,0,-3.0,-2.193379,1.326849,-2.193379,1.326849,,
3,291,13,A,13,I158,,0,-3.0,-2.335435,1.341875,-2.335435,1.341875,,
3,291,14,A,14,I067,,0,-3.0,-2.420249,1.341944,-2.420249,1.341944,,
3,291,15,A,15,I027,,0,-3.0,-2.503754,1.347203,-2.503754,1.347203,,
3,291,16,A,16,I031,,0,-3.0,-2.5544,1.352598,-2.5544,1.352598,,
3,291,17,A,17,I168,,0,-3.0,-2.834329,1.394436,-2.834329,1.394436,,
3,291,18,A,18,I367,,-1,-3.0,-2.834329,1.394436,-2.834329,1.394436,,
3,291,19,A,19,I075,,0,-3.0,-2.866684,1.401972,-2.866684,1.401972,,
3,291,20,A,20,I242,,-1,-3.0,-2.866684,1.401972,-2.866684,1.401972,,
3,291,21,A,21,I266,,-1,-3.0,-2.866684,1.401972,-2.866684,1.401972,,
3,291,22,A,22,I386,,-1,-3.0,-2.866684,1.401972,-2.866684,1.401972,,
3,291,23,A,23,I039,,0,-3.0,-3.028579,1.417139,-3.028579,1.417139,,
3,291,24,A,24,I289,,-1,-3.0,-3.028579,1.417139,-3.028579,1.417139,,
3,291,25,A,25,I139,,0,-3.0,-3.10347,1.398938,-3.10347,1.398938,,
3,291,26,A,26,I033,,1,-3.0,-2.495364,1.086395,-2.495364,1.086395,,
3,291,27,A,27,I133,,0,-3.0,-2.576474,1.093771,-2.576474,1.093771,,
3,291,28,A,28,I110,,1,-3.0,-2.175869,0.933761,-2.175869,0.933761,,
3,291,29,A,29,I126,,0,-3.0,-2.314631,0.947387,-2.314631,0.947387,,
3,291,30,A,30,I045,,0,-3.0,-2.359704,0.945508,-2.359704,0.945508,,
3,291,31,A,31,I100,,0,-3.0,-2.414532,0.948,-2.414532,0.948,,
3,291,32,A,32,I083,,0,-3.0,-2.476336,0.954082,-2.476336,0.954082,,
3,291,33,A,33,I098,,0,-3.0,-2.536747,0.959838,-2.536747,0.959838,,
3,291,34,A,34,I336,,-1,-3.0,-2.536747,0.959838,-2.536747,0.959838,,
3,291,35,A,35,I087,,0,-3.0,-2.592988,0.96457,-2.592988,0.96457,,
3,291,36,A,36,I193,,0,-3.0,-2.653458,0.971113,-2.653458,0.971113,,
3,291,37,A,37,I097,,0,-3.0,-2.716163,0.980625,-2.716163,0.980625,,
3,291,38,A,38,I014,,0,-3.0,-2.797053,0.995881,-2.797053,0.995881,,
3,291,39,A,39,I120,,0,-3.0,-2.833886,0.994873,-2.833886,0.994873,,
3,291,40,A,40,I125,,0,-3.0,-2.858721,0.993341,-2.858721,0.993341,,
3,291,41,A,41,I108,,0,-3.0,-2.911343,1.001013,-2.911343,1.001013,,
3,291,42,A,42,I200,,0,-3.0,-2.94561,1.005112,-2.94561,1.005112,,
3,291,43,A,43,I091,,0,-3.0,-2.983591,1.005085,-2.983591,1.005085,,
3,291,44,A,44,I061,,0,-3.0,-2.994826,1.003674,-2.994826,1.003674,,
3,291,45,A,45,I188,,0,-3.0,-3.037438,1.005885,-3.037438,1.005885,,
3,292,0,,,,,,-1.5,0.0,0.0,0.0,0.0,,
3,292,1,A,1,I150,,0,-1.5,-0.508287,0.829179,-0.508287,0.829179,,
3,292,2,A,2,I003,,0,-1.5,-0.688814,0.784855,-0.688814,0.784855,,
3,292,3,A,3,I384,,-1,-1.5,-0.688814,0.784855,-0.688814,0.784855,,
3,292,4,A,4,I219,,-1,-1.5,-0.688814,0.784855,-0.688814,0.784855,,
3,292,5,A,5,I260,,-1,-1.5,-0.688814,0.784855,-0.688814,0.784855,,
3,292,6,A,6,I156,,0,-1.5,-0.946326,0.767165,-0.946326,0.767165,,
3,292,7,A,7,I058,,0,-1.5,-1.110199,0.753688,-1.110199,0.753688,,
3,292,8,A,8,I182,,0,-1.5,-1.187708,0.74326,-1.187708,0.74326,,
3,292,9,A,9,I136,,0,-1.5,-1.277079,0.735875,-1.277079,0.735875,,
3,292,10,A,10,I172,,0,-1.5,-1.343898,0.731147,-1.343898,0.731147,,
3,292,11,A,11,I164,,0,-1.5,-1.425915,0.72997,-1.425915,0.72997,,
3,292,12,A,12,I132,,0,-1.5,-1.476851,0.727088,-1.476851,0.727088,,
3,292,13,A,13,I068,,0,-1.5,-1.506022,0.724077,-1.506022,0.724077,,
3,292,14,A,14,I022,,0,-1.5,-1.565442,0.725364,-1.565442,0.725364,,
3,292,15,A,15,I015,,0,-1.5,-1.608104,0.72729,-1.608104,0.72729,,
3,292,16,A,16,I189,,0,-1.5,-1.713003,0.715601,-1.713003,0.715601,,
3,292,17,A,17,I089,,1,-1.5,-2.247722,1.117146,-2.247722,1.117146,,
3,292,18,A,18,I139,,0,-1.5,-2.352068,1.096901,-2.352068,1.096901,,
3,292,19,A,19,I072,,0,-1.5,-2.49616,1.098902,-2.49616,1.098902,,
3,292,20,A,20,I278,,-1,-1.5,-2.49616,1.098902,-2.49616,1.098902,,
3,292,21,A,21,I331,,-1,-1.5,-2.49616,1.098902,-2.49616,1.098902,,
3,292,22,A,22,I194,,0,-1.5,-2.613738,1.097706,-2.613738,1.097706,,
3,292,23,A,23,I023,,0,-1.5,-2.785254,1.117721,-2.785254,1.117721,,
3,292,24,A,24,I289,,-1,-1.5,-2.785254,1.117721,-2.785254,1.117721,,
3,292,25,A,25,I388,,-1,-1.5,-2.785254,1.117721,-2.785254,1.117721,,
3,292,26,A,26,I269,,-1,-1.5,-2.785254,1.117721,-2.785254,1.117721,,
3,292,27,A,27,I104,,1,-1.5,-2.341098,0.936669,-2.341098,0.936669,,
3,292,28,A,28,I044,,0,-1.5,-2.409427,0.927953,-2.409427,0.927953,,
3,292,29,A,29,I120,,0,-1.5,-2.451176,0.927025,-2.451176,0.927025,,
3,292,30,A,30,I039,,0,-1.5,-2.542744,0.930232,-2.542744,0.930232,,
3,292,31,A,31,I086,,0,-1.5,-2.626047,0.933297,-2.626047,0.933297,,
3,292,32,A,32,I032,,0,-1.5,-2.682118,0.929724,-2.682118,0.929724,,
3,292,33,A,33,I110,,0,-1.5,-2.756179,0.937849,-2.756179,0.937849,,
3,292,34,A,34,I279,,-1,-1.5,-2.756179,0.937849,-2.756179,0.937849,,
3,292,35,A,35,I196,,0,-1.5,-2.796438,0.937622,-2.796438,0.937622,,
3,292,36,A,36,I096,,0,-1.5,-2.854434,0.943213,-2.854434,0.943213,,
3,292,37,A,37,I101,,0,-1.5,-2.889506,0.942315,-2.889506,0.942315,,
3,292,38,A,38,I083,,0,-1.5,-2.938431,0.945954,-2.938431,0.945954,,
3,292,39,A,39,I095,,0,-1.5,-2.975289,0.941503,-2.975289,0.941503,,
3,292,40,A,40,I009,,1,-1.5,-2.746338,0.867144,-2.746338,0.867144,,
3,292,41,A,41,I127,,0,-1.5,-2.765035,0.864253,-2.765035,0.864253,,
3,292,42,A,42,I178,,0,-1.5,-2.788613,0.864612,-2.788613,0.864612,,
3,292,43,A,43,I105,,0,-1.5,-2.854149,0.867698,-2.854149,0.867698,,
3,292,44,A,44,I064,,0,-1.5,-2.862538,0.86548,-2.862538,0.86548,,
3,292,45,A,45,I029,,0,-1.5,-2.869267,0.864334,-2.869267,0.864334,,
3,293,0,,,,,,-0.5,0.0,0.0,0.0,0.0,,
3,293,1,A,1,I129,,1,-0.5,0.448828,0.87536,0.448828,0.87536,,
3,293,2,A,2,I179,,0,-0.5,0.579147,1.256607,0.579147,1.256607,,
3,293,3,A,3,I232,,-1,-0.5,0.579147,1.256607,0.579147,1.256607,,
3,293,4,A,4,I370,,-1,-0.5,0.579147,1.256607,0.579147,1.256607,,
3,293,5,A,5,I251,,-1,-0.5,0.579147,1.256607,0.579147,1.256607,,
3,293,6,A,6,I012,,0,-0.5,0.154891,1.07031,0.154891,1.07031,,
3,293,7,A,7,I153,,0,-0.5,-0.208439,0.977488,-0.208439,0.977488,,
3,293,8,A,8,I040,,0,-0.5,-0.668705,0.984422,-0.668705,0.984422,,
3,293,9,A,9,I156,,1,-0.5,-0.350904,0.850094,-0.350904,0.850094,,
3,293,10,A,10,I058,,0,-0.5,-0.612672,0.842993,-0.612672,0.842993,,
3,293,11,A,11,I002,,1,-0.5,-0.202986,0.754846,-0.202986,0.754846,,
3,293,12,A,12,I027,,0,-0.5,-0.311553,0.742877,-0.311553,0.742877,,
3,293,13,A,13,I016,,0,-0.5,-0.467312,0.741726,-0.467312,0.741726,,
3,293,14,A,14,I031,,0,-0.5,-0.520132,0.737216,-0.520132,0.737216,,
3,293,15,A,15,I164,,1,-0.5,-0.380683,0.710551,-0.380683,0.710551,,
3,293,16,A,16,I068,,0,-0.5,-0.429865,0.706619,-0.429865,0.706619,,
3,293,17,A,17,I174,,0,-0.5,-0.623338,0.649275,-0.623338,0.649275,,
3,293,18,A,18,I192,,0,-0.5,-0.778347,0.6337,-0.778347,0.6337,,
3,293,19,A,19,I120,,0,-0.5,-0.842906,0.628911,-0.842906,0.628911,,
3,293,20,A,20,I139,,0,-0.5,-0.966251,0.620995,-0.966251,0.620995,,
3,293,21,A,21,I342,,-1,-0.5,-0.966251,0.620995,-0.966251,0.620995,,
3,293,22,A,22,I379,,-1,-0.5,-0.966251,0.620995,-0.966251,0.620995,,
3,293,23,A,23,I240,,-1,-0.5,-0.966251,0.620995,-0.966251,0.620995,,
3,293,24,A,24,I325,,-1,-0.5,-0.966251,0.620995,-0.966251,0.620995,,
3,293,25,A,25,I345,,-1,-0.5,-0.966251,0.620995,-0.966251,0.620995,,
3,293,26,A,26,I028,,0,-0.5,-1.040642,0.616842,-1.040642,0.616842,,
3,293,27,A,27,I085,,0,-0.5,-1.102568,0.613849,-1.102568,0.613849,,
3,293,28,A,28,I109,,1,-0.5,-0.906607,0.564828,-0.906607,0.564828,,
3,293,29,A,29,I105,,0,-0.5,-0.986395,0.564636,-0.986395,0.564636,,
3,293,30,A,30,I046,,0,-0.5,-1.034554,0.56126,-1.034554,0.56126,,
3,293,31,A,31,I168,,0,-0.5,-1.135711,0.568086,-1.135711,0.568086,,
3,293,32,A,32,I146,,0,-0.5,-1.184405,0.566655,-1.184405,0.566655,,
3,293,33,A,33,I113,,0,-0.5,-1.209444,0.562182,-1.209444,0.562182,,
3,293,34,A,34,I333,,-1,-0.5,-1.209444,0.562182,-1.209444,0.562182,,
3,293,35,A,35,I127,,1,-0.5,-0.954457,0.510795,-0.954457,0.510795,,
3,293,36,A,36,I064,,0,-0.5,-0.983077,0.506914,-0.983077,0.506914,,
3,293,37,A,37,I090,,1,-0.5,-0.717344,0.46122,-0.717344,0.46122,,
3,293,38,A,38,I036,,1,-0.5,-0.559355,0.436993,-0.559355,0.436993,,
3,293,39,A,39,I075,,1,-0.5,-0.500772,0.429653,-0.500772,0.429653,,
3,293,40,A,40,I101,,0,-0.5,-0.533125,0.42931,-0.533125,0.42931,,
3,293,41,A,41,I196,,0,-0.5,-0.565076,0.42923,-0.565076,0.42923,,
3,293,42,A,42,I079,,0,-0.5,-0.5986,0.42965,-0.5986,0.42965,,
3,293,43,A,43,I091,,1,-0.5,-0.51882,0.41665,-0.51882,0.41665,,
3,293,44,A,44,I073,,0,-0.5,-0.535137,0.41562,-0.535137,0.41562,,
3,293,45,A,45,I187,,1,-0.5,-0.528533,0.414877,-0.528533,0.414877,,
3,294,0,,,,,,1.5,0.0,0.0,0.0,0.0,,
3,294,1,A,1,I153,,1,1.5,0.611078,0.883631,0.611078,0.883631,,
3,294,2,A,2,I010,,0,1.5,0.849701,1.209505,0.849701,1.209505,,
3,294,3,A,3,I347,,-1,1.5,0.849701,1.209505,0.849701,1.209505,,
3,294,4,A,4,I225,,-1,1.5,0.849701,1.209505,0.849701,1.209505,,
3,294,5,A,5,I363,,-1,1.5,0.849701,1.209505,0.849701,1.209505,,
3,294,6,A,6,I034,,1,1.5,1.766285,1.080712,1.766285,1.080712,,
3,294,7,A,7,I160,,0,1.5,1.545713,0.955422,1.545713,0.955422,,
3,294,8,A,8,I180,,0,1.5,1.248515,0.878732,1.248515,0.878732,,
3,294,9,A,9,I138,,0,1.5,0.850279,0.837975,0.850279,0.837975,,
3,294,10,A,10,I056,,1,1.5,1.053639,0.771132,1.053639,0.771132,,
3,294,11,A,11,I067,,1,1.5,1.272241,0.732738,1.272241,0.732738,,
3,294,12,A,12,I005,,0,1.5,1.139698,0.707905,1.139698,0.707905,,
3,294,13,A,13,I025,,1,1.5,1.232927,0.687741,1.232927,0.687741,,
3,294,14,A,14,I131,,0,1.5,1.075178,0.67055,1.075178,0.67055,,
3,294,15,A,15,I017,,0,1.5,0.978607,0.66235,0.978607,0.66235,,
3,294,16,A,16,I021,,0,1.5,0.882494,0.656991,0.882494,0.656991,,
3,294,17,A,17,I175,,0,1.5,0.754261,0.601992,0.754261,0.601992,,
3,294,18,A,18,I142,,1,1.5,0.902963,0.55727,0.902963,0.55727,,
3,294,19,A,19,I075,,0,1.5,0.873615,0.554699,0.873615,0.554699,,
3,294,20,A,20,I037,,0,1.5,0.668959,0.542814,0.668959,0.542814,,
3,294,21,A,21,I367,,-1,1.5,0.668959,0.542814,0.668959,0.542814,,
3,294,22,A,22,I297,,-1,1.5,0.668959,0.542814,0.668959,0.542814,,
3,294,23,A,23,I303,,-1,1.5,0.668959,0.542814,0.668959,0.542814,,
3,294,24,A,24,I274,,-1,1.5,0.668959,0.542814,0.668959,0.542814,,
3,294,25,A,25,I373,,-1,1.5,0.668959,0.542814,0.668959,0.542814,,
3,294,26,A,26,I044,,1,1.5,0.766986,0.520175,0.766986,0.520175,,
3,294,27,A,27,I029,,0,1.5,0.692363,0.5096,0.692363,0.5096,,
3,294,28,A,28,I198,,1,1.5,0.876396,0.480398,0.876396,0.480398,,
3,294,29,A,29,I091,,0,1.5,0.773823,0.467941,0.773823,0.467941,,
3,294,30,A,30,I099,,1,1.5,0.909195,0.446241,0.909195,0.446241,,
3,294,31,A,31,I078,,0,1.5,0.83179,0.440678,0.83179,0.440678,,
3,294,32,A,32,I089,,1,1.5,0.872112,0.429632,0.872112,0.429632,,
3,294,33,A,33,I062,,0,1.5,0.796345,0.424398,0.796345,0.424398,,
3,294,34,A,34,I339,,-1,1.5,0.796345,0.424398,0.796345,0.424398,,
3,294,35,A,35,I190,,1,1.5,0.847798,0.415686,0.847798,0.415686,,
3,294,36,A,36,I109,,1,1.5,0.89519,0.409061,0.89519,0.409061,,
3,294,37,A,37,I125,,1,1.5,0.973672,0.40211,0.973672,0.40211,,
3,294,38,A,38,I128,,0,1.5,0.951192,0.399153,0.951192,0.399153,,
3,294,39,A,39,I116,,0,1.5,0.907006,0.394699,0.907006,0.394699,,
3,294,40,A,40,I171,,1,1.5,0.975648,0.389497,0.975648,0.389497,,
3,294,41,A,41,I086,,0,1.5,0.91203,0.388395,0.91203,0.388395,,
3,294,42,A,42,I083,,1,1.5,0.953988,0.385153,0.953988,0.385153,,
3,294,43,A,43,I126,,4,1.5,1.049958,0.3766,1.049958,0.3766,,
3,294,44,A,44,I157,,1,1.5,1.063998,0.375909,1.063998,0.375909,,
3,294,45,A,45,I187,,1,1.5,1.069108,0.375769,1.069108,0.375769,,
3,295,0,,,,,,-2.0,0.0,0.0,0.0,0.0,,
3,295,1,A,1,I185,,0,-2.0,-0.345504,0.900796,-0.345504,0.900796,,
3,295,2,A,2,I176,,1,-2.0,0.22846,1.358134,0.22846,1.358134,,
3,295,3,A,3,I400,,-1,-2.0,0.22846,1.358134,0.22846,1.358134,,
3,295,4,A,4,I390,,-1,-2.0,0.22846,1.358134,0.22846,1.358134,,
3,295,5,A,5,I219,,-1,-2.0,0.22846,1.358134,0.22846,1.358134,,
3,295,6,A,6,I150,,0,-2.0,-0.541158,1.033591,-0.541158,1.033591,,
3,295,7,A,7,I003,,0,-2.0,-0.785751,1.017595,-0.785751,1.017595,,
3,295,8,A,8,I156,,0,-2.0,-1.24221,1.111834,-1.24221,1.111834,,
3,295,9,A,9,I058,,0,-2.0,-1.545633,1.155803,-1.545633,1.155803,,
3,295,10,A,10,I011,,0,-2.0,-1.690282,1.151477,-1.690282,1.151477,,
3,295,11,A,11,I162,,0,-2.0,-1.849847,1.162525,-1.849847,1.162525,,
3,295,12,A,12,I136,,0,-2.0,-2.00159,1.177957,-2.00159,1.177957,,
3,295,13,A,13,I017,,0,-2.0,-2.09817,1.194468,-2.09817,1.194468,,
3,295,14,A,14,I031,,0,-2.0,-2.149605,1.197232,-2.149605,1.197232,,
3,295,15,A,15,I068,,0,-2.0,-2.200991,1.201024,-2.200991,1.201024,,
3,295,16,A,16,I063,,0,-2.0,-2.21925,1.198947,-2.21925,1.198947,,
3,295,17,A,17,I168,,0,-2.0,-2.481891,1.227516,-2.481891,1.227516,,
3,295,18,A,18,I139,,0,-2.0,-2.580901,1.206196,-2.580901,1.206196,,
3,295,19,A,19,I116,,0,-2.0,-2.631917,1.212868,-2.631917,1.212868,,
3,295,20,A,20,I023,,0,-2.0,-2.838917,1.241562,-2.838917,1.241562,,
3,295,21,A,21,I194,,0,-2.0,-2.955759,1.237919,-2.955759,1.237919,,
3,295,22,A,22,I104,,1,-2.0,-2.423002,1.000436,-2.423002,1.000436,,
3,295,23,A,23,I248,,-1,-2.0,-2.423002,1.000436,-2.423002,1.000436,,
3,295,24,A,24,I332,,-1,-2.0,-2.423002,1.000436,-2.423002,1.000436,,
3,295,25,A,25,I382,,-1,-2.0,-2.423002,1.000436,-2.423002,1.000436,,
3,295,26,A,26,I210,,-1,-2.0,-2.423002,1.000436,-2.423002,1.000436,,
3,295,27,A,27,I331,,-1,-2.0,-2.423002,1.000436,-2.423002,1.000436,,
3,295,28,A,28,I109,,0,-2.0,-2.51431,0.99727,-2.51431,0.99727,,
3,295,29,A,29,I095,,0,-2.0,-2.573423,0.989998,-2.573423,0.989998,,
3,295,30,A,30,I039,,0,-2.0,-2.670582,0.993597,-2.670582,0.993597,,
3,295,31,A,31,I032,,0,-2.0,-2.731831,0.989761,-2.731831,0.989761,,
3,295,32,A,32,I197,,0,-2.0,-2.828862,1.001007,-2.828862,1.001007,,
3,295,33,A,33,I110,,0,-2.0,-2.909653,1.010462,-2.909653,1.010462,,
3,295,34,A,34,I336,,-1,-2.0,-2.909653,1.010462,-2.909653,1.010462,,
3,295,35,A,35,I133,,1,-2.0,-2.43848,0.857896,-2.43848,0.857896,,
3,295,36,A,36,I045,,0,-2.0,-2.472236,0.855821,-2.472236,0.855821,,
3,295,37,A,37,I084,,0,-2.0,-2.530036,0.860576,-2.530036,0.860576,,
3,295,38,A,38,I096,,0,-2.0,-2.584777,0.865188,-2.584777,0.865188,,
3,295,39,A,39,I075,,0,-2.0,-2.598581,0.866384,-2.598581,0.866384,,
3,295,40,A,40,I098,,1,-2.0,-2.28836,0.780197,-2.28836,0.780197,,
3,295,41,A,41,I127,,0,-2.0,-2.312003,0.776789,-2.312003,0.776789,,
3,295,42,A,42,I093,,0,-2.0,-2.337219,0.775316,-2.337219,0.775316,,
3,295,43,A,43,I120,,0,-2.0,-2.367984,0.774251,-2.367984,0.774251,,
3,295,44,A,44,I026,,0,-2.0,-2.420008,0.779994,-2.420008,0.779994,,
3,295,45,A,45,I188,,0,-2.0,-2.454643,0.781395,-2.454643,0.781395,,
3,296,0,,,,,,-2.5,0.0,0.0,0.0,0.0,,
3,296,1,A,1,I150,,0,-2.5,-0.508287,0.829179,-0.508287,0.829179,,
3,296,2,A,2,I003,,0,-2.5,-0.688814,0.784855,-0.688814,0.784855,,
3,296,3,A,3,I265,,-1,-2.5,-0.688814,0.784855,-0.688814,0.784855,,
3,296,4,A,4,I213,,-1,-2.5,-0.688814,0.784855,-0.688814,0.784855,,
3,296,5,A,5,I208,,-1,-2.5,-0.688814,0.784855,-0.688814,0.784855,,
3,296,6,A,6,I012,,0,-2.5,-0.770684,0.764252,-0.770684,0.764252,,
3,296,7,A,7,I182,,0,-2.5,-0.867522,0.753631,-0.867522,0.753631,,
3,296,8,A,8,I050,,1,-2.5,-0.792501,1.05628,-0.792501,1.05628,,
3,296,9,A,9,I172,,0,-2.5,-0.967766,1.102579,-0.967766,1.102579,,
3,296,10,A,10,I135,,1,-2.5,-0.644296,0.926415,-0.644296,0.926415,,
3,296,11,A,11,I164,,0,-2.5,-0.813353,0.968068,-0.813353,0.968068,,
3,296,12,A,12,I134,,0,-2.5,-0.944655,0.999072,-0.944655,0.999072,,
3,296,13,A,13,I021,,0,-2.5,-1.074717,1.030442,-1.074717,1.030442,,
3,296,14,A,14,I068,,0,-2.5,-1.14586,1.039008,-1.14586,1.039008,,
3,296,15,A,15,I024,,0,-2.5,-1.214391,1.054571,-1.214391,1.054571,,
3,296,16,A,16,I015,,1,-2.5,-1.074756,0.992853,-1.074756,0.992853,,
3,296,17,A,17,I089,,0,-2.5,-1.390131,0.964836,-1.390131,0.964836,,
3,296,18,A,18,I174,,0,-2.5,-1.489608,0.927717,-1.489608,0.927717,,
3,296,19,A,19,I072,,1,-2.5,-1.154244,0.763141,-1.154244,0.763141,,
3,296,20,A,20,I139,,0,-2.5,-1.294048,0.759097,-1.294048,0.759097,,
3,296,21,A,21,I293,,-1,-2.5,-1.294048,0.759097,-1.294048,0.759097,,
3,296,22,A,22,I292,,-1,-2.5,-1.294048,0.759097,-1.294048,0.759097,,
3,296,23,A,23,I324,,-1,-2.5,-1.294048,0.759097,-1.294048,0.759097,,
3,296,24,A,24,I294,,-1,-2.5,-1.294048,0.759097,-1.294048,0.759097,,
3,296,25,A,25,I297,,-1,-2.5,-1.294048,0.759097,-1.294048,0.759097,,
3,296,26,A,26,I159,,0,-2.5,-1.435116,0.766765,-1.435116,0.766765,,
3,296,27,A,27,I192,,1,-2.5,-0.982519,0.613072,-0.982519,0.613072,,
3,296,28,A,28,I044,,0,-2.5,-1.074517,0.611851,-1.074517,0.611851,,
3,296,29,A,29,I126,,0,-2.5,-1.175848,0.619203,-1.175848,0.619203,,
3,296,30,A,30,I037,,0,-2.5,-1.234472,0.614595,-1.234472,0.614595,,
3,296,31,A,31,I109,,0,-2.5,-1.31117,0.617799,-1.31117,0.617799,,
3,296,32,A,32,I032,,0,-2.5,-1.375928,0.618994,-1.375928,0.618994,,
3,296,33,A,33,I085,,0,-2.5,-1.423789,0.617593,-1.423789,0.617593,,
3,296,34,A,34,I289,,-1,-2.5,-1.423789,0.617593,-1.423789,0.617593,,
3,296,35,A,35,I064,,0,-2.5,-1.448047,0.614269,-1.448047,0.614269,,
3,296,36,A,36,I099,,0,-2.5,-1.469983,0.612268,-1.469983,0.612268,,
3,296,37,A,37,I080,,0,-2.5,-1.511307,0.616029,-1.511307,0.616029,,
3,296,38,A,38,I110,,0,-2.5,-1.562581,0.622376,-1.562581,0.622376,,
3,296,39,A,39,I091,,0,-2.5,-1.597474,0.623675,-1.597474,0.623675,,
3,296,40,A,40,I098,,0,-2.5,-1.6359,0.62758,-1.6359,0.62758,,
3,296,41,A,41,I106,,0,-2.5,-1.657374,0.629073,-1.657374,0.629073,,
3,296,42,A,42,I200,,0,-2.5,-1.679148,0.631707,-1.679148,0.631707,,
3,296,43,A,43,I105,,1,-2.5,-1.573337,0.596448,-1.573337,0.596448,,
3,296,44,A,44,I187,,1,-2.5,-1.559299,0.593229,-1.559299,0.593229,,
3,296,45,A,45,I029,,0,-2.5,-1.571272,0.59227,-1.571272,0.59227,,
3,297,0,,,,,,-1.5,0.0,0.0,0.0,0.0,,
3,297,1,A,1,I040,,0,-1.5,-0.471827,0.917842,-0.471827,0.917842,,
3,297,2,A,2,I138,,0,-1.5,-0.668725,0.866409,-0.668725,0.866409,,
3,297,3,A,3,I264,,-1,-1.5,-0.668725,0.866409,-0.668725,0.866409,,
3,297,4,A,4,I385,,-1,-1.5,-0.668725,0.866409,-0.668725,0.866409,,
3,297,5,A,5,I395,,-1,-1.5,-0.668725,0.866409,-0.668725,0.866409,,
3,297,6,A,6,I129,,1,-1.5,-0.392715,1.116006,-0.392715,1.116006,,
3,297,7,A,7,I153,,0,-1.5,-0.649775,1.026301,-0.649775,1.026301,,
3,297,8,A,8,I025,,0,-1.5,-0.981178,1.020278,-0.981178,1.020278,,
3,297,9,A,9,I058,,0,-1.5,-1.264902,1.024274,-1.264902,1.024274,,
3,297,10,A,10,I011,,0,-1.5,-1.405958,1.009238,-1.405958,1.009238,,
3,297,11,A,11,I002,,0,-1.5,-1.513277,1.001315,-1.513277,1.001315,,
3,297,12,A,12,I016,,1,-1.5,-1.154938,0.871105,-1.154938,0.871105,,
3,297,13,A,13,I186,,0,-1.5,-1.245119,0.863915,-1.245119,0.863915,,
3,297,14,A,14,I067,,0,-1.5,-1.326725,0.857481,-1.326725,0.857481,,
3,297,15,A,15,I164,,0,-1.5,-1.44247,0.870582,-1.44247,0.870582,,
3,297,16,A,16,I068,,0,-1.5,-1.483636,0.870713,-1.483636,0.870713,,
3,297,17,A,17,I089,,0,-1.5,-1.656476,0.840496,-1.656476,0.840496,,
3,297,18,A,18,I299,,-1,-1.5,-1.656476,0.840496,-1.656476,0.840496,,
3,297,19,A,19,I120,,0,-1.5,-1.71481,0.838669,-1.71481,0.838669,,
3,297,20,A,20,I280,,-1,-1.5,-1.71481,0.838669,-1.71481,0.838669,,
3,297,21,A,21,I297,,-1,-1.5,-1.71481,0.838669,-1.71481,0.838669,,
3,297,22,A,22,I281,,-1,-1.5,-1.71481,0.838669,-1.71481,0.838669,,
3,297,23,A,23,I159,,1,-1.5,-1.318285,0.709609,-1.318285,0.709609,,
3,297,24,A,24,I296,,-1,-1.5,-1.318285,0.709609,-1.318285,0.709609,,
3,297,25,A,25,I174,,0,-1.5,-1.381049,0.688547,-1.381049,0.688547,,
3,297,26,A,26,I141,,0,-1.5,-1.457296,0.680496,-1.457296,0.680496,,
3,297,27,A,27,I194,,1,-1.5,-1.211458,0.610961,-1.211458,0.610961,,
3,297,28,A,28,I109,,0,-1.5,-1.287987,0.611629,-1.287987,0.611629,,
3,297,29,A,29,I116,,0,-1.5,-1.314068,0.612175,-1.314068,0.612175,,
3,297,30,A,30,I168,,0,-1.5,-1.421521,0.619436,-1.421521,0.619436,,
3,297,31,A,31,I032,,0,-1.5,-1.481787,0.618515,-1.481787,0.618515,,
3,297,32,A,32,I030,,0,-1.5,-1.526993,0.617082,-1.526993,0.617082,,
3,297,33,A,33,I086,,0,-1.5,-1.590392,0.620085,-1.590392,0.620085,,
3,297,34,A,34,I330,,-1,-1.5,-1.590392,0.620085,-1.590392,0.620085,,
3,297,35,A,35,I104,,1,-1.5,-1.460947,0.587061,-1.460947,0.587061,,
3,297,36,A,36,I127,,0,-1.5,-1.490326,0.584415,-1.490326,0.584415,,
3,297,37,A,37,I045,,0,-1.5,-1.522124,0.583569,-1.522124,0.583569,,
3,297,38,A,38,I101,,0,-1.5,-1.554665,0.58357,-1.554665,0.58357,,
3,297,39,A,39,I095,,0,-1.5,-1.603593,0.579466,-1.603593,0.579466,,
